[2019-07-20 00:06:46] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5Ninbj6lI7wXJMKVuorPPoo&mid=&merchid=&authkey=MWQwY1BtV3dRbllmZmhaRHFtWjZBSHU0bmtiNzhyRllxcmg2d0lIWjNjVXJxcXVueEFNU3Y2U1pRRzNRNEY4S2ZqMWdPa29XaVlodEdZenNxMVRNc2YxdUpzWlJZVE95bkEvVEszNXpkS25Ma0E%3D&timestamp=1563552405838 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:35:24] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563611723702 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:35:24] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563611723702 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:35:24] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563611723756 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:35:24] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563611723756 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:35:24] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563611723779 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:35:24] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563611723779 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:35:24] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563611723801 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:35:24] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563611723801 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:36:28] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563611776839 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:36:28] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563611776839 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:36:31] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.get_list&page=1&status=1&merchid=0&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563611780786 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:36:31] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.get_list&page=1&status=1&merchid=0&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563611780786 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:36:36] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.detail&id=185&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563611785798 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:36:36] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.detail&id=185&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563611785798 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:37:33] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563611852974 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:37:33] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563611852974 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:37:33] trace  /app/ewei_shopv2_api.php?i=2&r=bargain.act&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563611853005 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:37:33] trace  /app/ewei_shopv2_api.php?i=2&r=bargain.act&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563611853005 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:38:08] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563611876587 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:38:08] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.commission.count&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563611876587 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:38:10] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.get_list&page=1&status=1&merchid=0&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563611879420 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:38:10] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.get_list&page=1&status=1&merchid=0&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563611879420 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:38:14] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.detail&id=185&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563611883518 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:38:14] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.detail&id=185&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=&timestamp=1563611883518 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:44:09] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612248646 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:44:09] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612248646 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:46:02] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612361926 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:46:02] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612361926 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:46:02] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612362149 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:46:02] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612362149 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:46:03] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612362266 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:46:03] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612362266 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:46:03] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612362297 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:46:03] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612362297 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:46:03] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612362327 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:46:03] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612362327 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:47:53] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612472937 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:47:53] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612472937 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:47:53] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612473066 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:47:53] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612473066 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:47:54] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612473174 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:47:54] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612473174 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:47:54] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612473203 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:47:54] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612473203 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:47:54] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612473228 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:47:54] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612473228 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:47:58] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612478166 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:47:58] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612478166 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:47:59] trace  /app/ewei_shopv2_api.php?i=2&r=bargain.act&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612478191 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:47:59] trace  /app/ewei_shopv2_api.php?i=2&r=bargain.act&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612478191 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:48:02] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612481739 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:48:02] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612481739 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:48:13] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612493025 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:48:13] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612493025 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:48:18] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612497480 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:48:18] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612497480 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:49:28] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612567306 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:49:28] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612567306 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:49:28] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612567433 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:49:28] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612567433 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:49:28] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612567540 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:49:28] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612567540 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:49:28] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612567561 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:49:28] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612567561 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:49:28] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612567516 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:49:28] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612567516 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:49:34] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612573544 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:49:34] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612573544 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:49:34] trace  /app/ewei_shopv2_api.php?i=2&r=bargain.act&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612573569 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:49:34] trace  /app/ewei_shopv2_api.php?i=2&r=bargain.act&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612573569 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:49:37] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.certificate.certificate_list&isajax=1&page=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612577158 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:49:37] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.certificate.certificate_list&isajax=1&page=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612577158 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:49:45] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612584470 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:49:45] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612584470 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:50:03] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612603001 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:50:03] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612603001 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:51:04] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612663439 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:51:04] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612663439 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:53:47] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612821781 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:53:47] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612821781 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:54:31] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612871156 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:54:31] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612871156 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:55:29] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612928568 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:55:29] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563612928568 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:59:36] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563613175681 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:59:36] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563613175681 yoxwechatbusinessModel::set_user:END
[2019-07-20 16:59:51] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563613190320 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 16:59:51] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563613190320 yoxwechatbusinessModel::set_user:END
[2019-07-20 17:00:15] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563613214469 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 17:00:15] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563613214469 yoxwechatbusinessModel::set_user:END
[2019-07-20 17:05:20] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563613520225 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-20 17:05:20] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.user.i_wand_up&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1563613520225 yoxwechatbusinessModel::set_user:END
