[2019-06-18 00:37:15] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5BPMwIrl7Osnul3p9CK-DEE&mid=&merchid=&authkey=YzViOFhYWjJqOFdKMjkzRTczQTFXMFNGRXdoNkJsa0s4ZjhzcTZpaDl4eGZpSzMxYzZlcmI5YmhNYUNhVnpvR0xaZzd1RTU4&timestamp=1560789437375 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:52:59] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=MmM4MThpZmFKeTVTTktEZUIyeUZrT0k2UU9hZkRYSGNBWklEbW53ckJoQTdXKy9NWk94VFhNVGtFMmwwQTEwdlE1QmZtZUd0V2hZNUdjSkVIMnYzNm1nUDRvMldVVW4yU1BmSUFGOGd0V3U2VXc%3D&timestamp=1560847977870 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:53:05] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=OTg5M1MvdEZySnM4aWQ0Y3MzeXQ4dk5GOC9qTjNNOGthNUxZa1RtMWVFUzVJcXkxUGEvRmRtSktNTUt4WGpkcndReVlKMlJNTE1ldUhVcGo0RmhURTk4QlJNUEZjdGtXSGlMVHJFRXJEa1NDaUE%3D&timestamp=1560847984017 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:53:05] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=OTg5M1MvdEZySnM4aWQ0Y3MzeXQ4dk5GOC9qTjNNOGthNUxZa1RtMWVFUzVJcXkxUGEvRmRtSktNTUt4WGpkcndReVlKMlJNTE1ldUhVcGo0RmhURTk4QlJNUEZjdGtXSGlMVHJFRXJEa1NDaUE%3D&timestamp=1560847983930 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:53:05] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=OTg5M1MvdEZySnM4aWQ0Y3MzeXQ4dk5GOC9qTjNNOGthNUxZa1RtMWVFUzVJcXkxUGEvRmRtSktNTUt4WGpkcndReVlKMlJNTE1ldUhVcGo0RmhURTk4QlJNUEZjdGtXSGlMVHJFRXJEa1NDaUE%3D&timestamp=1560847984037 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:53:05] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=OTg5M1MvdEZySnM4aWQ0Y3MzeXQ4dk5GOC9qTjNNOGthNUxZa1RtMWVFUzVJcXkxUGEvRmRtSktNTUt4WGpkcndReVlKMlJNTE1ldUhVcGo0RmhURTk4QlJNUEZjdGtXSGlMVHJFRXJEa1NDaUE%3D&timestamp=1560847983967 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:53:05] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=OTg5M1MvdEZySnM4aWQ0Y3MzeXQ4dk5GOC9qTjNNOGthNUxZa1RtMWVFUzVJcXkxUGEvRmRtSktNTUt4WGpkcndReVlKMlJNTE1ldUhVcGo0RmhURTk4QlJNUEZjdGtXSGlMVHJFRXJEa1NDaUE%3D&timestamp=1560847984065 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:53:05] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=OTg5M1MvdEZySnM4aWQ0Y3MzeXQ4dk5GOC9qTjNNOGthNUxZa1RtMWVFUzVJcXkxUGEvRmRtSktNTUt4WGpkcndReVlKMlJNTE1ldUhVcGo0RmhURTk4QlJNUEZjdGtXSGlMVHJFRXJEa1NDaUE%3D&timestamp=1560847984362 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:53:05] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=OTg5M1MvdEZySnM4aWQ0Y3MzeXQ4dk5GOC9qTjNNOGthNUxZa1RtMWVFUzVJcXkxUGEvRmRtSktNTUt4WGpkcndReVlKMlJNTE1ldUhVcGo0RmhURTk4QlJNUEZjdGtXSGlMVHJFRXJEa1NDaUE%3D&timestamp=1560847984336 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:53:05] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=OTg5M1MvdEZySnM4aWQ0Y3MzeXQ4dk5GOC9qTjNNOGthNUxZa1RtMWVFUzVJcXkxUGEvRmRtSktNTUt4WGpkcndReVlKMlJNTE1ldUhVcGo0RmhURTk4QlJNUEZjdGtXSGlMVHJFRXJEa1NDaUE%3D&timestamp=1560847984424 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:53:05] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=OTg5M1MvdEZySnM4aWQ0Y3MzeXQ4dk5GOC9qTjNNOGthNUxZa1RtMWVFUzVJcXkxUGEvRmRtSktNTUt4WGpkcndReVlKMlJNTE1ldUhVcGo0RmhURTk4QlJNUEZjdGtXSGlMVHJFRXJEa1NDaUE%3D&timestamp=1560847984394 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:53:05] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=OTg5M1MvdEZySnM4aWQ0Y3MzeXQ4dk5GOC9qTjNNOGthNUxZa1RtMWVFUzVJcXkxUGEvRmRtSktNTUt4WGpkcndReVlKMlJNTE1ldUhVcGo0RmhURTk4QlJNUEZjdGtXSGlMVHJFRXJEa1NDaUE%3D&timestamp=1560847984409 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:53:11] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=7&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560847990624 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:53:11] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=7&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560847990585 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:53:17] trace  /app/ewei_shopv2_api.php?i=2&r=yoxarticlevideo.video&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560847996065 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:53:17] trace  /app/ewei_shopv2_api.php?i=2&r=yoxarticlevideo.article&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560847996053 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:53:23] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=7&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848002201 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:53:27] trace  /app/ewei_shopv2_api.php?i=2&r=yoxfriendscircle.friendscircle_list&isajax=1&page=1&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848006431 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:54:57] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=7&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=MWMzZHpaZzYwUm9neFJuaWJiMFdGcU41bW5xNGNobFFoWEpSem54RFcrNVFyTXgzNXlPRExwNjZlSlpRRFNuMUs2aTU2cEcwdFN5YlVOQTFIZitNTE8rVW5YZw%3D%3D&timestamp=1560848096310 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:54:57] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=7&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=MWMzZHpaZzYwUm9neFJuaWJiMFdGcU41bW5xNGNobFFoWEpSem54RFcrNVFyTXgzNXlPRExwNjZlSlpRRFNuMUs2aTU2cEcwdFN5YlVOQTFIZitNTE8rVW5YZw%3D%3D&timestamp=1560848096310 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:54:59] trace  /app/ewei_shopv2_api.php?i=2&r=yoxfriendscircle.friendscircle_list&isajax=1&page=1&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848098973 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:54:59] trace  /app/ewei_shopv2_api.php?i=2&r=yoxfriendscircle.friendscircle_list&isajax=1&page=1&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848098973 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:01] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=7&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848100752 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:01] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=7&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848100752 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:03] trace  /app/ewei_shopv2_api.php?i=2&r=yoxdiy.template_list&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848103107 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:03] trace  /app/ewei_shopv2_api.php?i=2&r=yoxdiy.template_list&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848103107 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:06] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=7&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848105107 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:06] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=7&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848105107 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:08] trace  /app/ewei_shopv2_api.php?i=2&r=yoxarticlevideo.article&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848107114 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:08] trace  /app/ewei_shopv2_api.php?i=2&r=yoxarticlevideo.article&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848107114 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:08] trace  /app/ewei_shopv2_api.php?i=2&r=yoxarticlevideo.video&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848107126 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:08] trace  /app/ewei_shopv2_api.php?i=2&r=yoxarticlevideo.video&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848107126 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:10] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=7&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848109314 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:10] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=7&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848109314 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:11] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848110822 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:11] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848110822 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:11] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848110850 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:11] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848110835 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:11] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848110835 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:11] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848110850 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:14] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=6&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848113791 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:14] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=6&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848113754 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:14] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=6&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848113754 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:14] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=6&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848113791 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:28] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848127551 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:28] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848127551 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:28] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848127536 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:28] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848127536 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:28] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848127564 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:28] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848127564 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:30] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=6&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848129516 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:30] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=6&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848129516 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:30] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=6&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848129564 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:30] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=6&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848129564 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:32] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848131879 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:32] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848131864 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:32] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848131879 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:32] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848131864 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:32] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848131891 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:32] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848131891 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:35] trace  /app/ewei_shopv2_api.php?i=2&r=yoxsns.board.getlist&isajax=1&page=1&bid=4&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848134950 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:35] trace  /app/ewei_shopv2_api.php?i=2&r=yoxsns.board.getlist&isajax=1&page=1&bid=4&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848134950 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:37] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848136449 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:37] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848136449 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:37] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848136434 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:37] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848136423 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:37] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848136423 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:37] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848136434 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:53] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848153063 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:53] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848153050 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:53] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848153063 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:53] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848153050 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:54] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=34&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848153121 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:54] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=34&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848153121 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:55] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=34&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848154778 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:55] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=34&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848154778 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:55] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848154957 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:55] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848154957 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:55] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848154944 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:55] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848154971 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:55:55] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848154944 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:55:55] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848154971 yoxwechatbusinessModel::set_user:END
[2019-06-18 16:56:11] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848170472 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-18 16:56:11] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5JOuedclerpV7Dx0CgUlhQo&mid=&merchid=&authkey=&timestamp=1560848170472 yoxwechatbusinessModel::set_user:END
